filename,fileurl,kind,hex,r,g,b,percent
japan_75,http://s5884.com/w/photodata_final_photos/japan_75.jpg,image,#475f0e,71,95,95,18.99
japan_75,http://s5884.com/w/photodata_final_photos/japan_75.jpg,image,#8aa213,138,162,162,12.99
japan_75,http://s5884.com/w/photodata_final_photos/japan_75.jpg,image,#40442c,64,68,68,15.99
japan_75,http://s5884.com/w/photodata_final_photos/japan_75.jpg,image,#6388b4,99,136,136,6.29
japan_76,http://s5884.com/w/photodata_final_photos/japan_76.jpg,background,#597ebc,89,126,188,71.11
japan_76,http://s5884.com/w/photodata_final_photos/japan_76.jpg,background,#3d3d18,61,61,24,9.5
japan_76,http://s5884.com/w/photodata_final_photos/japan_76.jpg,background,#051c2e,5,28,46,19.38
japan_76,http://s5884.com/w/photodata_final_photos/japan_76.jpg,foreground,#b5a973,181,169,115,34.22
japan_76,http://s5884.com/w/photodata_final_photos/japan_76.jpg,foreground,#23232c,35,35,44,42.36
japan_76,http://s5884.com/w/photodata_final_photos/japan_76.jpg,foreground,#835b11,131,91,17,23.41
japan_76,http://s5884.com/w/photodata_final_photos/japan_76.jpg,image,#597ebc,89,126,126,51.24
japan_76,http://s5884.com/w/photodata_final_photos/japan_76.jpg,image,#3e3512,62,53,53,14.58
japan_76,http://s5884.com/w/photodata_final_photos/japan_76.jpg,image,#051b2d,5,27,27,19.45
japan_76,http://s5884.com/w/photodata_final_photos/japan_76.jpg,image,#bcaf78,188,175,175,9.06
japan_76,http://s5884.com/w/photodata_final_photos/japan_76.jpg,image,#8b6213,139,98,98,5.66
japan_77,http://s5884.com/w/photodata_final_photos/japan_77.jpg,background,#316934,49,105,52,29.14
japan_77,http://s5884.com/w/photodata_final_photos/japan_77.jpg,background,#1c291f,28,41,31,45.36
japan_77,http://s5884.com/w/photodata_final_photos/japan_77.jpg,background,#7ca273,124,162,115,25.5
japan_77,http://s5884.com/w/photodata_final_photos/japan_77.jpg,foreground,#77ae6e,119,174,110,62.57
japan_77,http://s5884.com/w/photodata_final_photos/japan_77.jpg,foreground,#aba2ac,171,162,172,18.14
japan_77,http://s5884.com/w/photodata_final_photos/japan_77.jpg,foreground,#626452,98,100,82,19.29
japan_77,http://s5884.com/w/photodata_final_photos/japan_77.jpg,image,#132119,19,33,33,31.16
japan_77,http://s5884.com/w/photodata_final_photos/japan_77.jpg,image,#70a169,112,161,161,39.91
japan_77,http://s5884.com/w/photodata_final_photos/japan_77.jpg,image,#6e6f61,110,111,111,8.44
japan_77,http://s5884.com/w/photodata_final_photos/japan_77.jpg,image,#1e4e24,30,78,78,17.48
japan_77,http://s5884.com/w/photodata_final_photos/japan_77.jpg,image,#a795ac,167,149,149,3.02
japan_78,http://s5884.com/w/photodata_final_photos/japan_78.jpg,background,#211d1b,33,29,27,55.6
japan_78,http://s5884.com/w/photodata_final_photos/japan_78.jpg,background,#574332,87,67,50,33.96
japan_78,http://s5884.com/w/photodata_final_photos/japan_78.jpg,background,#855126,133,81,38,10.43
japan_78,http://s5884.com/w/photodata_final_photos/japan_78.jpg,foreground,#a35d27,163,93,39,21.24
japan_78,http://s5884.com/w/photodata_final_photos/japan_78.jpg,foreground,#7d6c5c,125,108,92,37.35
japan_78,http://s5884.com/w/photodata_final_photos/japan_78.jpg,foreground,#292524,41,37,36,41.41
japan_78,http://s5884.com/w/photodata_final_photos/japan_78.jpg,image,#a86129,168,97,97,7.67
japan_78,http://s5884.com/w/photodata_final_photos/japan_78.jpg,image,#091a2f,9,26,26,45.02
japan_78,http://s5884.com/w/photodata_final_photos/japan_78.jpg,image,#583a20,88,58,58,21.26
japan_78,http://s5884.com/w/photodata_final_photos/japan_78.jpg,image,#a39a8e,163,154,154,6.19
japan_78,http://s5884.com/w/photodata_final_photos/japan_78.jpg,image,#534b44,83,75,75,19.86
japan_79,http://s5884.com/w/photodata_final_photos/japan_79.jpg,background,#44822f,68,130,47,20.94
japan_79,http://s5884.com/w/photodata_final_photos/japan_79.jpg,background,#fe292a,254,41,42,37.77
japan_79,http://s5884.com/w/photodata_final_photos/japan_79.jpg,background,#2e4c13,46,76,19,41.29
japan_79,http://s5884.com/w/photodata_final_photos/japan_79.jpg,foreground,#3e6d22,62,109,34,41.76
japan_79,http://s5884.com/w/photodata_final_photos/japan_79.jpg,foreground,#213d0e,33,61,14,40.89
japan_79,http://s5884.com/w/photodata_final_photos/japan_79.jpg,foreground,#519826,81,152,38,17.35
japan_79,http://s5884.com/w/photodata_final_photos/japan_79.jpg,image,#305516,48,85,85,30.12
japan_79,http://s5884.com/w/photodata_final_photos/japan_79.jpg,image,#509820,80,152,152,5.22
japan_79,http://s5884.com/w/photodata_final_photos/japan_79.jpg,image,#13382b,19,56,56,30.73
japan_79,http://s5884.com/w/photodata_final_photos/japan_79.jpg,image,#3ffd2a,63,253,253,14.48
japan_79,http://s5884.com/w/photodata_final_photos/japan_79.jpg,image,#468330,70,131,131,19.44
japan_80,http://s5884.com/w/photodata_final_photos/japan_80.jpg,background,#4e1a2c,78,26,44,37.19
japan_80,http://s5884.com/w/photodata_final_photos/japan_80.jpg,background,#2b4016,43,64,22,31.02
japan_80,http://s5884.com/w/photodata_final_photos/japan_80.jpg,background,#001c2c,0,28,44,31.79
japan_80,http://s5884.com/w/photodata_final_photos/japan_80.jpg,foreground,#3c0227,60,2,39,84.5
japan_80,http://s5884.com/w/photodata_final_photos/japan_80.jpg,foreground,#3c4127,60,65,39,14.75
japan_80,http://s5884.com/w/photodata_final_photos/japan_80.jpg,image,#40f32e,64,243,243,28.04
japan_80,http://s5884.com/w/photodata_final_photos/japan_80.jpg,image,#661815,102,24,24,14.27
japan_80,http://s5884.com/w/photodata_final_photos/japan_80.jpg,image,#2a4115,42,65,65,28.58
japan_80,http://s5884.com/w/photodata_final_photos/japan_80.jpg,image,#44172b,68,23,23,17.87
japan_80,http://s5884.com/w/photodata_final_photos/japan_80.jpg,image,#30222c,48,34,34,11.23
japan_81,http://s5884.com/w/photodata_final_photos/japan_81.jpg,background,#8ea45a,142,164,90,30.71
japan_81,http://s5884.com/w/photodata_final_photos/japan_81.jpg,background,#8763c6,135,99,198,39.86
japan_81,http://s5884.com/w/photodata_final_photos/japan_81.jpg,background,#a096ad,160,150,173,29.43
japan_81,http://s5884.com/w/photodata_final_photos/japan_81.jpg,foreground,#bba9dd,187,169,221,59.68
japan_81,http://s5884.com/w/photodata_final_photos/japan_81.jpg,foreground,#8e9667,142,150,103,22.8
japan_81,http://s5884.com/w/photodata_final_photos/japan_81.jpg,foreground,#865dcd,134,93,205,17.52
japan_81,http://s5884.com/w/photodata_final_photos/japan_81.jpg,image,#a6acad,166,172,172,18.33
japan_81,http://s5884.com/w/photodata_final_photos/japan_81.jpg,image,#7c56c4,124,86,86,24.63
japan_81,http://s5884.com/w/photodata_final_photos/japan_81.jpg,image,#89a756,137,167,167,21.95
japan_81,http://s5884.com/w/photodata_final_photos/japan_81.jpg,image,#aa93d0,170,147,147,30.79
japan_81,http://s5884.com/w/photodata_final_photos/japan_81.jpg,image,#845538,132,85,85,4.3
japan_82,http://s5884.com/w/photodata_final_photos/japan_82.jpg,background,#4b692c,75,105,44,41.66
japan_82,http://s5884.com/w/photodata_final_photos/japan_82.jpg,background,#3ffb2d,63,251,45,47.7
japan_82,http://s5884.com/w/photodata_final_photos/japan_82.jpg,background,#868f8f,134,143,143,10.64
japan_82,http://s5884.com/w/photodata_final_photos/japan_82.jpg,foreground,#6ec500,110,197,0,14.42
japan_82,http://s5884.com/w/photodata_final_photos/japan_82.jpg,foreground,#5e4603,94,70,3,50.24
japan_82,http://s5884.com/w/photodata_final_photos/japan_82.jpg,foreground,#bfc3c9,191,195,201,35.34
japan_82,http://s5884.com/w/photodata_final_photos/japan_82.jpg,image,#3ff52d,63,245,245,41.92
japan_82,http://s5884.com/w/photodata_final_photos/japan_82.jpg,image,#688539,104,133,133,16.99
japan_82,http://s5884.com/w/photodata_final_photos/japan_82.jpg,image,#7c8494,124,132,132,7.51
japan_82,http://s5884.com/w/photodata_final_photos/japan_82.jpg,image,#224517,34,69,69,25.54
japan_82,http://s5884.com/w/photodata_final_photos/japan_82.jpg,image,#92956f,146,149,149,8.03
japan_83,http://s5884.com/w/photodata_final_photos/japan_83.jpg,background,#3e668d,62,102,141,53.95
japan_83,http://s5884.com/w/photodata_final_photos/japan_83.jpg,background,#89aed8,137,174,216,20.62
japan_83,http://s5884.com/w/photodata_final_photos/japan_83.jpg,background,#cfe3f9,207,227,249,25.43
japan_83,http://s5884.com/w/photodata_final_photos/japan_83.jpg,foreground,#2e384f,46,56,79,39.75
japan_83,http://s5884.com/w/photodata_final_photos/japan_83.jpg,foreground,#4978a7,73,120,167,35.02
japan_83,http://s5884.com/w/photodata_final_photos/japan_83.jpg,foreground,#6d6878,109,104,120,25.22
japan_83,http://s5884.com/w/photodata_final_photos/japan_83.jpg,image,#91b4dc,145,180,180,15.85
japan_83,http://s5884.com/w/photodata_final_photos/japan_83.jpg,image,#cfe3f9,207,227,227,22.9
japan_83,http://s5884.com/w/photodata_final_photos/japan_83.jpg,image,#415068,65,80,80,12.91
japan_83,http://s5884.com/w/photodata_final_photos/japan_83.jpg,image,#4b79a8,75,121,121,29.61
japan_83,http://s5884.com/w/photodata_final_photos/japan_83.jpg,image,#32577c,50,87,87,18.73
japan_84,http://s5884.com/w/photodata_final_photos/japan_84.jpg,background,#a5651b,165,101,27,9.04
japan_84,http://s5884.com/w/photodata_final_photos/japan_84.jpg,background,#4f5224,79,82,36,52.93
japan_84,http://s5884.com/w/photodata_final_photos/japan_84.jpg,background,#1c1d2d,28,29,45,38.03
japan_84,http://s5884.com/w/photodata_final_photos/japan_84.jpg,foreground,#543d13,84,61,19,32.35
japan_84,http://s5884.com/w/photodata_final_photos/japan_84.jpg,foreground,#bb671d,187,103,29,20.37
japan_84,http://s5884.com/w/photodata_final_photos/japan_84.jpg,foreground,#2d322e,45,50,46,47.28
japan_84,http://s5884.com/w/photodata_final_photos/japan_84.jpg,image,#27211b,39,33,33,37.0
japan_84,http://s5884.com/w/photodata_final_photos/japan_84.jpg,image,#593913,89,57,57,15.73
japan_84,http://s5884.com/w/photodata_final_photos/japan_84.jpg,image,#b9571b,185,87,87,7.05
japan_84,http://s5884.com/w/photodata_final_photos/japan_84.jpg,image,#4d5326,77,83,83,35.64
japan_84,http://s5884.com/w/photodata_final_photos/japan_84.jpg,image,#ba8f23,186,143,143,4.59
japan_85,http://s5884.com/w/photodata_final_photos/japan_85.jpg,background,#6e3a07,110,58,7,18.9
japan_85,http://s5884.com/w/photodata_final_photos/japan_85.jpg,background,#efbd29,239,189,41,14.21
japan_85,http://s5884.com/w/photodata_final_photos/japan_85.jpg,background,#2a2624,42,38,36,66.89
japan_85,http://s5884.com/w/photodata_final_photos/japan_85.jpg,foreground,#f4ce43,244,206,67,62.11
japan_85,http://s5884.com/w/photodata_final_photos/japan_85.jpg,foreground,#735a35,115,90,53,18.4
japan_85,http://s5884.com/w/photodata_final_photos/japan_85.jpg,foreground,#b04703,176,71,3,19.49
japan_85,http://s5884.com/w/photodata_final_photos/japan_85.jpg,image,#af4c03,175,76,76,11.1
japan_85,http://s5884.com/w/photodata_final_photos/japan_85.jpg,image,#292624,41,38,38,41.26
japan_85,http://s5884.com/w/photodata_final_photos/japan_85.jpg,image,#f3c51e,243,197,197,23.5
japan_85,http://s5884.com/w/photodata_final_photos/japan_85.jpg,image,#f6e183,246,225,225,11.43
japan_85,http://s5884.com/w/photodata_final_photos/japan_85.jpg,image,#553128,85,49,49,12.71
japan_86,http://s5884.com/w/photodata_final_photos/japan_86.jpg,background,#7e2b30,126,43,48,38.79
japan_86,http://s5884.com/w/photodata_final_photos/japan_86.jpg,background,#25132b,37,19,43,31.84
japan_86,http://s5884.com/w/photodata_final_photos/japan_86.jpg,background,#913e1e,145,62,30,29.37
japan_86,http://s5884.com/w/photodata_final_photos/japan_86.jpg,foreground,#3a1428,58,20,40,51.51
japan_86,http://s5884.com/w/photodata_final_photos/japan_86.jpg,foreground,#bf1500,191,21,0,33.75
japan_86,http://s5884.com/w/photodata_final_photos/japan_86.jpg,foreground,#4a8b00,74,139,0,14.74
japan_86,http://s5884.com/w/photodata_final_photos/japan_86.jpg,image,#491b2c,73,27,27,27.77
japan_86,http://s5884.com/w/photodata_final_photos/japan_86.jpg,image,#a14c1e,161,76,76,15.56
japan_86,http://s5884.com/w/photodata_final_photos/japan_86.jpg,image,#902f2d,144,47,47,25.1
japan_86,http://s5884.com/w/photodata_final_photos/japan_86.jpg,image,#873b4c,135,59,59,13.73
japan_86,http://s5884.com/w/photodata_final_photos/japan_86.jpg,image,#312726,49,39,39,17.83
japan_87,http://s5884.com/w/photodata_final_photos/japan_87.jpg,background,#4c3c2d,76,60,45,48.64
japan_87,http://s5884.com/w/photodata_final_photos/japan_87.jpg,background,#9e681e,158,104,30,16.37
japan_87,http://s5884.com/w/photodata_final_photos/japan_87.jpg,background,#5f3e19,95,62,25,34.99
japan_87,http://s5884.com/w/photodata_final_photos/japan_87.jpg,foreground,#b9802d,185,128,45,31.89
japan_87,http://s5884.com/w/photodata_final_photos/japan_87.jpg,foreground,#443518,68,53,24,19.58
japan_87,http://s5884.com/w/photodata_final_photos/japan_87.jpg,foreground,#886330,136,99,48,48.53
japan_87,http://s5884.com/w/photodata_final_photos/japan_87.jpg,image,#b4842b,180,132,132,14.59
japan_87,http://s5884.com/w/photodata_final_photos/japan_87.jpg,image,#271f2b,39,31,31,33.32
japan_87,http://s5884.com/w/photodata_final_photos/japan_87.jpg,image,#755627,117,86,86,27.15
japan_87,http://s5884.com/w/photodata_final_photos/japan_87.jpg,image,#834417,131,68,68,13.18
japan_87,http://s5884.com/w/photodata_final_photos/japan_87.jpg,image,#a19180,161,145,145,11.77
japan_88,http://s5884.com/w/photodata_final_photos/japan_88.jpg,background,#24201a,36,32,26,44.28
japan_88,http://s5884.com/w/photodata_final_photos/japan_88.jpg,background,#685d48,104,93,72,36.36
japan_88,http://s5884.com/w/photodata_final_photos/japan_88.jpg,background,#a8adb0,168,173,176,19.36
japan_88,http://s5884.com/w/photodata_final_photos/japan_88.jpg,foreground,#c0c3ca,192,195,202,26.55
japan_88,http://s5884.com/w/photodata_final_photos/japan_88.jpg,foreground,#9fa5b1,159,165,177,69.11
japan_88,http://s5884.com/w/photodata_final_photos/japan_88.jpg,foreground,#7c7f69,124,127,105,4.34
japan_88,http://s5884.com/w/photodata_final_photos/japan_88.jpg,image,#836643,131,102,102,3.6
japan_88,http://s5884.com/w/photodata_final_photos/japan_88.jpg,image,#071c2e,7,28,28,26.0
japan_88,http://s5884.com/w/photodata_final_photos/japan_88.jpg,image,#a8adb7,168,173,173,32.06
japan_88,http://s5884.com/w/photodata_final_photos/japan_88.jpg,image,#4d4333,77,67,67,26.53
japan_88,http://s5884.com/w/photodata_final_photos/japan_88.jpg,image,#90937f,144,147,147,11.81
japan_89,http://s5884.com/w/photodata_final_photos/japan_89.jpg,background,#965f34,150,95,52,20.86
japan_89,http://s5884.com/w/photodata_final_photos/japan_89.jpg,background,#a9251e,169,37,30,52.86
japan_89,http://s5884.com/w/photodata_final_photos/japan_89.jpg,background,#93a6b8,147,166,184,26.28
japan_89,http://s5884.com/w/photodata_final_photos/japan_89.jpg,foreground,#b7d8e8,183,216,232,72.75
japan_89,http://s5884.com/w/photodata_final_photos/japan_89.jpg,foreground,#b34b29,179,75,41,15.66
japan_89,http://s5884.com/w/photodata_final_photos/japan_89.jpg,foreground,#a5806e,165,128,110,11.59
japan_89,http://s5884.com/w/photodata_final_photos/japan_89.jpg,image,#ae251a,174,37,37,33.38
japan_89,http://s5884.com/w/photodata_final_photos/japan_89.jpg,image,#b5d9ea,181,217,217,31.81
japan_89,http://s5884.com/w/photodata_final_photos/japan_89.jpg,image,#a77128,167,113,113,10.08
japan_89,http://s5884.com/w/photodata_final_photos/japan_89.jpg,image,#75616b,117,97,97,11.91
japan_89,http://s5884.com/w/photodata_final_photos/japan_89.jpg,image,#973939,151,57,57,12.82
japan_90,http://s5884.com/w/photodata_final_photos/japan_90.jpg,background,#5b2723,91,39,35,35.71
japan_90,http://s5884.com/w/photodata_final_photos/japan_90.jpg,background,#c27a1e,194,122,30,9.35
japan_90,http://s5884.com/w/photodata_final_photos/japan_90.jpg,background,#b0382a,176,56,42,54.95
japan_90,http://s5884.com/w/photodata_final_photos/japan_90.jpg,foreground,#c66b28,198,107,40,27.61
japan_90,http://s5884.com/w/photodata_final_photos/japan_90.jpg,foreground,#795145,121,81,69,51.97
japan_90,http://s5884.com/w/photodata_final_photos/japan_90.jpg,foreground,#c1285e,193,40,94,20.41
japan_90,http://s5884.com/w/photodata_final_photos/japan_90.jpg,image,#b2392a,178,57,57,37.01
japan_90,http://s5884.com/w/photodata_final_photos/japan_90.jpg,image,#b29d7a,178,157,157,8.81
japan_90,http://s5884.com/w/photodata_final_photos/japan_90.jpg,image,#5d2823,93,40,40,31.08
japan_90,http://s5884.com/w/photodata_final_photos/japan_90.jpg,image,#bf285d,191,40,40,8.68
japan_90,http://s5884.com/w/photodata_final_photos/japan_90.jpg,image,#c86e21,200,110,110,14.42
japan_91,http://s5884.com/w/photodata_final_photos/japan_91.jpg,background,#acb2bd,172,178,189,56.66
japan_91,http://s5884.com/w/photodata_final_photos/japan_91.jpg,background,#6491c9,100,145,201,27.2
japan_91,http://s5884.com/w/photodata_final_photos/japan_91.jpg,background,#454443,69,68,67,16.14
japan_91,http://s5884.com/w/photodata_final_photos/japan_91.jpg,foreground,#3c4227,60,66,39,59.32
japan_91,http://s5884.com/w/photodata_final_photos/japan_91.jpg,foreground,#80c700,128,199,0,23.8
japan_91,http://s5884.com/w/photodata_final_photos/japan_91.jpg,foreground,#b74d00,183,77,0,16.88
japan_91,http://s5884.com/w/photodata_final_photos/japan_91.jpg,image,#588bca,88,139,139,19.48
japan_91,http://s5884.com/w/photodata_final_photos/japan_91.jpg,image,#8e939d,142,147,147,27.79
japan_91,http://s5884.com/w/photodata_final_photos/japan_91.jpg,image,#393635,57,54,54,12.05
japan_91,http://s5884.com/w/photodata_final_photos/japan_91.jpg,image,#87a1c5,135,161,161,13.85
japan_91,http://s5884.com/w/photodata_final_photos/japan_91.jpg,image,#c6cbd1,198,203,203,26.82
japan_92,http://s5884.com/w/photodata_final_photos/japan_92.jpg,background,#353a10,53,58,16,44.07
japan_92,http://s5884.com/w/photodata_final_photos/japan_92.jpg,background,#28261e,40,38,30,52.46
japan_92,http://s5884.com/w/photodata_final_photos/japan_92.jpg,background,#c37b40,195,123,64,3.48
japan_92,http://s5884.com/w/photodata_final_photos/japan_92.jpg,foreground,#42461a,66,70,26,26.96
japan_92,http://s5884.com/w/photodata_final_photos/japan_92.jpg,foreground,#cec6bc,206,198,188,39.16
japan_92,http://s5884.com/w/photodata_final_photos/japan_92.jpg,foreground,#555444,85,84,68,33.88
japan_92,http://s5884.com/w/photodata_final_photos/japan_92.jpg,image,#343a0f,52,58,58,37.93
japan_92,http://s5884.com/w/photodata_final_photos/japan_92.jpg,image,#29271e,41,39,39,44.25
japan_92,http://s5884.com/w/photodata_final_photos/japan_92.jpg,image,#bdb5a9,189,181,181,15.15
japan_92,http://s5884.com/w/photodata_final_photos/japan_92.jpg,image,#bc8e45,188,142,142,1.98
japan_93,http://s5884.com/w/photodata_final_photos/japan_93.jpg,background,#6f292a,111,41,42,18.88
japan_93,http://s5884.com/w/photodata_final_photos/japan_93.jpg,background,#262020,38,32,32,21.37
japan_93,http://s5884.com/w/photodata_final_photos/japan_93.jpg,background,#a73c02,167,60,2,59.75
japan_93,http://s5884.com/w/photodata_final_photos/japan_93.jpg,foreground,#443c3c,68,60,60,29.56
japan_93,http://s5884.com/w/photodata_final_photos/japan_93.jpg,foreground,#7c300d,124,48,13,21.68
japan_93,http://s5884.com/w/photodata_final_photos/japan_93.jpg,foreground,#bb4705,187,71,5,48.75
japan_93,http://s5884.com/w/photodata_final_photos/japan_93.jpg,image,#bf4702,191,71,71,25.09
japan_93,http://s5884.com/w/photodata_final_photos/japan_93.jpg,image,#322d2f,50,45,45,22.26
japan_93,http://s5884.com/w/photodata_final_photos/japan_93.jpg,image,#7c2f0d,124,47,47,12.79
japan_93,http://s5884.com/w/photodata_final_photos/japan_93.jpg,image,#411729,65,23,23,5.46
japan_93,http://s5884.com/w/photodata_final_photos/japan_93.jpg,image,#9d3904,157,57,57,34.4
japan_94,http://s5884.com/w/photodata_final_photos/japan_94.jpg,background,#282a29,40,42,41,78.58
japan_94,http://s5884.com/w/photodata_final_photos/japan_94.jpg,background,#dae7e3,218,231,227,2.23
japan_94,http://s5884.com/w/photodata_final_photos/japan_94.jpg,background,#564837,86,72,55,19.18
japan_94,http://s5884.com/w/photodata_final_photos/japan_94.jpg,foreground,#d9d8c4,217,216,196,27.72
japan_94,http://s5884.com/w/photodata_final_photos/japan_94.jpg,foreground,#927c66,146,124,102,40.65
japan_94,http://s5884.com/w/photodata_final_photos/japan_94.jpg,foreground,#423c31,66,60,49,31.63
japan_94,http://s5884.com/w/photodata_final_photos/japan_94.jpg,image,#252726,37,39,39,55.16
japan_94,http://s5884.com/w/photodata_final_photos/japan_94.jpg,image,#dae0d1,218,224,224,5.21
japan_94,http://s5884.com/w/photodata_final_photos/japan_94.jpg,image,#4b3f30,75,63,63,13.27
japan_94,http://s5884.com/w/photodata_final_photos/japan_94.jpg,image,#252a21,37,42,42,17.68
japan_94,http://s5884.com/w/photodata_final_photos/japan_94.jpg,image,#957b63,149,123,123,8.68
japan_95,http://s5884.com/w/photodata_final_photos/japan_95.jpg,background,#744009,116,64,9,22.63
japan_95,http://s5884.com/w/photodata_final_photos/japan_95.jpg,background,#e0a435,224,164,53,37.63
japan_95,http://s5884.com/w/photodata_final_photos/japan_95.jpg,background,#c7761a,199,118,26,39.74
japan_95,http://s5884.com/w/photodata_final_photos/japan_95.jpg,foreground,#272624,39,38,36,54.4
japan_95,http://s5884.com/w/photodata_final_photos/japan_95.jpg,foreground,#834e0c,131,78,12,24.54
japan_95,http://s5884.com/w/photodata_final_photos/japan_95.jpg,foreground,#2f1f29,47,31,41,21.06
japan_95,http://s5884.com/w/photodata_final_photos/japan_95.jpg,image,#814307,129,67,67,17.86
japan_95,http://s5884.com/w/photodata_final_photos/japan_95.jpg,image,#aa6f19,170,111,111,20.38
japan_95,http://s5884.com/w/photodata_final_photos/japan_95.jpg,image,#201828,32,24,24,4.48
japan_95,http://s5884.com/w/photodata_final_photos/japan_95.jpg,image,#e6ac3a,230,172,172,27.71
japan_95,http://s5884.com/w/photodata_final_photos/japan_95.jpg,image,#d9831e,217,131,131,29.58
japan_96,http://s5884.com/w/photodata_final_photos/japan_96.jpg,background,#decfc7,222,207,199,64.69
japan_96,http://s5884.com/w/photodata_final_photos/japan_96.jpg,background,#3a312c,58,49,44,12.97
japan_96,http://s5884.com/w/photodata_final_photos/japan_96.jpg,background,#e7b894,231,184,148,22.34
japan_96,http://s5884.com/w/photodata_final_photos/japan_96.jpg,foreground,#436795,67,103,149,41.04
japan_96,http://s5884.com/w/photodata_final_photos/japan_96.jpg,foreground,#c5907d,197,144,125,30.64
japan_96,http://s5884.com/w/photodata_final_photos/japan_96.jpg,foreground,#b39593,179,149,147,28.33
japan_96,http://s5884.com/w/photodata_final_photos/japan_96.jpg,image,#cb9783,203,151,151,25.36
japan_96,http://s5884.com/w/photodata_final_photos/japan_96.jpg,image,#446896,68,104,104,18.21
japan_96,http://s5884.com/w/photodata_final_photos/japan_96.jpg,image,#d4c3bf,212,195,195,38.57
japan_96,http://s5884.com/w/photodata_final_photos/japan_96.jpg,image,#362b23,54,43,43,6.79
japan_96,http://s5884.com/w/photodata_final_photos/japan_96.jpg,image,#f0dab5,240,218,218,11.07
japan_97,http://s5884.com/w/photodata_final_photos/japan_97.jpg,background,#a4b7d6,164,183,214,33.88
japan_97,http://s5884.com/w/photodata_final_photos/japan_97.jpg,background,#5c6e8d,92,110,141,44.46
japan_97,http://s5884.com/w/photodata_final_photos/japan_97.jpg,background,#9fc3f7,159,195,247,21.67
japan_97,http://s5884.com/w/photodata_final_photos/japan_97.jpg,foreground,#3f5a7d,63,90,125,36.13
japan_97,http://s5884.com/w/photodata_final_photos/japan_97.jpg,foreground,#a0b4d3,160,180,211,26.28
japan_97,http://s5884.com/w/photodata_final_photos/japan_97.jpg,foreground,#6580a8,101,128,168,37.59
japan_97,http://s5884.com/w/photodata_final_photos/japan_97.jpg,image,#b1c7e8,177,199,199,24.38
japan_97,http://s5884.com/w/photodata_final_photos/japan_97.jpg,image,#8393af,131,147,147,19.45
japan_97,http://s5884.com/w/photodata_final_photos/japan_97.jpg,image,#5d769d,93,118,118,32.46
japan_97,http://s5884.com/w/photodata_final_photos/japan_97.jpg,image,#425067,66,80,80,12.73
japan_97,http://s5884.com/w/photodata_final_photos/japan_97.jpg,image,#9ac1fa,154,193,193,10.98
japan_98,http://s5884.com/w/photodata_final_photos/japan_98.jpg,background,#272827,39,40,39,51.95
japan_98,http://s5884.com/w/photodata_final_photos/japan_98.jpg,background,#4c7f20,76,127,32,20.22
japan_98,http://s5884.com/w/photodata_final_photos/japan_98.jpg,background,#314420,49,68,32,27.83
japan_98,http://s5884.com/w/photodata_final_photos/japan_98.jpg,foreground,#92a197,146,161,151,60.76
japan_98,http://s5884.com/w/photodata_final_photos/japan_98.jpg,foreground,#37352e,55,53,46,31.75
japan_98,http://s5884.com/w/photodata_final_photos/japan_98.jpg,foreground,#6a6c29,106,108,41,7.49
japan_98,http://s5884.com/w/photodata_final_photos/japan_98.jpg,image,#375218,55,82,82,11.13
japan_98,http://s5884.com/w/photodata_final_photos/japan_98.jpg,image,#8d9b92,141,155,155,34.32
japan_98,http://s5884.com/w/photodata_final_photos/japan_98.jpg,image,#292a28,41,42,42,31.47
japan_98,http://s5884.com/w/photodata_final_photos/japan_98.jpg,image,#5d9226,93,146,146,7.8
japan_98,http://s5884.com/w/photodata_final_photos/japan_98.jpg,image,#363921,54,57,57,15.28
japan_99,http://s5884.com/w/photodata_final_photos/japan_99.jpg,background,#d8b57e,216,181,126,30.96
japan_99,http://s5884.com/w/photodata_final_photos/japan_99.jpg,background,#312d2b,49,45,43,55.31
japan_99,http://s5884.com/w/photodata_final_photos/japan_99.jpg,background,#786347,120,99,71,13.73
japan_99,http://s5884.com/w/photodata_final_photos/japan_99.jpg,foreground,#d3b27f,211,178,127,41.01
japan_99,http://s5884.com/w/photodata_final_photos/japan_99.jpg,foreground,#6c6e73,108,110,115,24.14
japan_99,http://s5884.com/w/photodata_final_photos/japan_99.jpg,foreground,#998561,153,133,97,34.86
japan_99,http://s5884.com/w/photodata_final_photos/japan_99.jpg,image,#96805d,150,128,128,17.96
japan_99,http://s5884.com/w/photodata_final_photos/japan_99.jpg,image,#2a2827,42,40,40,27.71
japan_99,http://s5884.com/w/photodata_final_photos/japan_99.jpg,image,#d8b57e,216,181,181,32.66
japan_99,http://s5884.com/w/photodata_final_photos/japan_99.jpg,image,#797d86,121,125,125,8.98
japan_99,http://s5884.com/w/photodata_final_photos/japan_99.jpg,image,#392d21,57,45,45,12.69
japan_100,http://s5884.com/w/photodata_final_photos/japan_100.jpg,background,#3b4140,59,65,64,38.0
japan_100,http://s5884.com/w/photodata_final_photos/japan_100.jpg,background,#3a5c1b,58,92,27,10.85
japan_100,http://s5884.com/w/photodata_final_photos/japan_100.jpg,background,#2d2d2a,45,45,42,51.15
japan_100,http://s5884.com/w/photodata_final_photos/japan_100.jpg,foreground,#666264,102,98,100,46.33
japan_100,http://s5884.com/w/photodata_final_photos/japan_100.jpg,foreground,#081a2e,8,26,46,22.86
