filename,datetime,latitude,latitudeRef,longitude,longitudeRef
IMG_0600.jpg,2008:11:20 09:54:20,35.027,N,135.665,E
IMG_0600.jpg,2008:11:20 09:54:20,35.027,N,135.665,E
IMG_0601.jpg,2008:11:20 09:55:08,35.027,N,135.6651666667,E
IMG_0601.jpg,2008:11:20 09:55:08,35.027,N,135.6651666667,E
IMG_0602.jpg,2008:11:20 09:56:02,35.0268333333,N,135.6653333333,E
IMG_0602.jpg,2008:11:20 09:56:02,35.0268333333,N,135.6653333333,E
IMG_0604.jpg,2008:11:20 09:57:14,35.0268333333,N,135.6648333333,E
IMG_0604.jpg,2008:11:20 09:57:14,35.0268333333,N,135.6648333333,E
IMG_0605.jpg,2008:11:20 09:57:25,35.0268333333,N,135.6648333333,E
IMG_0605.jpg,2008:11:20 09:57:25,35.0268333333,N,135.6648333333,E
IMG_0605.jpg,2008:11:20 09:57:25,35.0268333333,N,135.6648333333,E
IMG_0605.jpg,2008:11:20 09:57:25,35.0268333333,N,135.6648333333,E
IMG_0606.jpg,2008:11:20 09:59:18,35.0126666667,N,135.6796666667,E
IMG_0606.jpg,2008:11:20 09:59:18,35.0126666667,N,135.6796666667,E
IMG_0607.jpg,2008:11:20 10:03:27,35.0268333333,N,135.6646666667,E
IMG_0607.jpg,2008:11:20 10:03:27,35.0268333333,N,135.6646666667,E
IMG_0608.jpg,2008:11:20 10:07:26,35.0268333333,N,135.6645,E
IMG_0608.jpg,2008:11:20 10:07:26,35.0268333333,N,135.6645,E
IMG_0609.jpg,2008:11:20 10:08:02,35.027,N,135.6648333333,E
IMG_0609.jpg,2008:11:20 10:08:02,35.027,N,135.6648333333,E
IMG_0610.jpg,2008:11:20 10:11:00,35.0271666667,N,135.665,E
IMG_0610.jpg,2008:11:20 10:11:00,35.0271666667,N,135.665,E
IMG_0611.jpg,2008:11:20 10:21:35,35.004,N,135.6846666667,E
IMG_0611.jpg,2008:11:20 10:21:35,35.004,N,135.6846666667,E
IMG_0611.jpg,2008:11:20 10:21:35,35.004,N,135.6846666667,E
IMG_0611.jpg,2008:11:20 10:21:35,35.004,N,135.6846666667,E
IMG_0612.jpg,2008:11:20 10:50:00,35.0241666667,N,135.6735,E
IMG_0612.jpg,2008:11:20 10:50:00,35.0241666667,N,135.6735,E
IMG_0612.jpg,2008:11:20 10:50:00,35.0241666667,N,135.6735,E
IMG_0612.jpg,2008:11:20 10:50:00,35.0241666667,N,135.6735,E
IMG_0613.jpg,2008:11:20 10:50:24,35.0233333333,N,135.6671666667,E
IMG_0613.jpg,2008:11:20 10:50:24,35.0233333333,N,135.6671666667,E
IMG_0614.jpg,2008:11:20 10:50:34,35.0236666667,N,135.667,E
IMG_0614.jpg,2008:11:20 10:50:34,35.0236666667,N,135.667,E
IMG_0615.jpg,2008:11:20 10:50:40,35.0236666667,N,135.667,E
IMG_0615.jpg,2008:11:20 10:50:40,35.0236666667,N,135.667,E
IMG_0615.jpg,2008:11:20 10:50:40,35.0236666667,N,135.667,E
IMG_0615.jpg,2008:11:20 10:50:40,35.0236666667,N,135.667,E
IMG_0616.jpg,2008:11:20 10:52:19,35.0241666667,N,135.6735,E
IMG_0616.jpg,2008:11:20 10:52:19,35.0241666667,N,135.6735,E
IMG_0617.jpg,2008:11:20 10:52:50,35.0241666667,N,135.6735,E
IMG_0617.jpg,2008:11:20 10:52:50,35.0241666667,N,135.6735,E
IMG_0617.jpg,2008:11:20 10:52:50,35.0241666667,N,135.6735,E
IMG_0617.jpg,2008:11:20 10:52:50,35.0241666667,N,135.6735,E
IMG_0620.jpg,2008:11:20 10:55:19,35.0241666667,N,135.6735,E
IMG_0620.jpg,2008:11:20 10:55:19,35.0241666667,N,135.6735,E
IMG_0621.jpg,2008:11:20 11:18:55,35.0241666667,N,135.6735,E
IMG_0621.jpg,2008:11:20 11:18:55,35.0241666667,N,135.6735,E
IMG_0622.jpg,2008:11:20 11:26:59,35.0241666667,N,135.6735,E
IMG_0622.jpg,2008:11:20 11:26:59,35.0241666667,N,135.6735,E
IMG_0622.jpg,2008:11:20 11:26:59,35.0241666667,N,135.6735,E
IMG_0622.jpg,2008:11:20 11:26:59,35.0241666667,N,135.6735,E
IMG_0623.jpg,2008:11:20 11:56:54,35.0241666667,N,135.6735,E
IMG_0623.jpg,2008:11:20 11:56:54,35.0241666667,N,135.6735,E
IMG_0624.jpg,2008:11:20 11:57:15,35.0191666667,N,135.6696666667,E
IMG_0624.jpg,2008:11:20 11:57:15,35.0191666667,N,135.6696666667,E
IMG_0624.jpg,2008:11:20 11:57:15,35.0191666667,N,135.6696666667,E
IMG_0624.jpg,2008:11:20 11:57:15,35.0191666667,N,135.6696666667,E
IMG_0625.jpg,2008:11:20 12:54:39,35.0543333333,N,135.6725,E
IMG_0625.jpg,2008:11:20 12:54:39,35.0543333333,N,135.6725,E
IMG_0625.jpg,2008:11:20 12:54:39,35.0543333333,N,135.6725,E
IMG_0625.jpg,2008:11:20 12:54:39,35.0543333333,N,135.6725,E
IMG_0626.jpg,2008:11:20 13:02:48,35.0598333333,N,135.6786666667,E
IMG_0626.jpg,2008:11:20 13:02:48,35.0598333333,N,135.6786666667,E
IMG_0627.jpg,2008:11:20 13:06:17,35.0598333333,N,135.6786666667,E
IMG_0627.jpg,2008:11:20 13:06:17,35.0598333333,N,135.6786666667,E
IMG_0658.jpg,2008:11:20 23:15:13,35.0311666667,N,135.7911666667,E
IMG_0658.jpg,2008:11:20 23:15:13,35.0311666667,N,135.7911666667,E
IMG_0659.jpg,2008:11:21 08:22:11,35.0113333333,N,135.7916666667,E
IMG_0659.jpg,2008:11:21 08:22:11,35.0113333333,N,135.7916666667,E
IMG_0660.jpg,2008:11:21 08:23:42,35.0116666667,N,135.7925,E
IMG_0660.jpg,2008:11:21 08:23:42,35.0116666667,N,135.7925,E
